Freq dB Phase
381.591797 69.788 170.8346
381.958008 69.789 170.8889
382.324219 69.793 170.9172
382.690430 69.795 170.9169
383.056641 69.794 170.9014
383.422852 69.788 170.8923
383.789062 69.781 170.9059
384.155273 69.775 170.9435
384.521484 69.772 170.9908
384.887695 69.772 171.0279
385.253906 69.774 171.0426
385.620117 69.773 171.0384
385.986328 69.770 171.0307
386.352539 69.763 171.0360
386.718750 69.757 171.0604
387.084961 69.752 171.0973
387.451172 69.750 171.1345
387.817383 69.748 171.1643
388.183594 69.746 171.1887
388.549805 69.744 171.2158
388.916016 69.742 171.2503
389.282227 69.741 171.2883
389.648438 69.742 171.3193
390.014648 69.743 171.3353
390.380859 69.742 171.3388
390.747070 69.739 171.3419
391.113281 69.734 171.3577
391.479492 69.730 171.3894
391.845703 69.728 171.4283
392.211914 69.727 171.4603
392.578125 69.727 171.4773
392.944336 69.726 171.4833
393.310547 69.722 171.4904
393.676758 69.717 171.5084
394.042969 69.714 171.5363
394.409180 69.711 171.5639
394.775391 69.710 171.5809
395.141602 69.708 171.5863
395.507812 69.704 171.5891
395.874023 69.698 171.6011
396.240234 69.692 171.6270
396.606445 69.688 171.6613
396.972656 69.686 171.6941
397.338867 69.683 171.7203
397.705078 69.680 171.7438
398.071289 69.677 171.7729
398.437500 69.674 171.8114
398.803711 69.674 171.8536
399.169922 69.675 171.8882
399.536133 69.677 171.9067
399.902344 69.678 171.9108
400.268555 69.677 171.9105
400.634766 69.674 171.9163
401.000977 69.671 171.9317
401.367188 69.669 171.9522
401.733398 69.667 171.9710
402.099609 69.665 171.9858
402.465820 69.661 172.0009
402.832031 69.658 172.0226
403.198242 69.655 172.0532
403.564453 69.653 172.0873
403.930664 69.653 172.1163
404.296875 69.653 172.1339
404.663086 69.653 172.1415
405.029297 69.650 172.1469
405.395508 69.646 172.1585
405.761719 69.642 172.1800
406.127930 69.639 172.2089
406.494141 69.636 172.2393
406.860352 69.634 172.2669
407.226562 69.632 172.2917
407.592773 69.630 172.3162
407.958984 69.627 172.3428
408.325195 69.625 172.3708
408.691406 69.623 172.3975
409.057617 69.621 172.4211
409.423828 69.618 172.4439
409.790039 69.615 172.4703
410.156250 69.613 172.5027
410.522461 69.611 172.5378
410.888672 69.611 172.5673
411.254883 69.612 172.5832
411.621094 69.612 172.5851
411.987305 69.609 172.5813
412.353516 69.605 172.5840
412.719727 69.600 172.6005
413.085938 69.595 172.6282
413.452148 69.593 172.6576
413.818359 69.591 172.6814
414.184570 69.589 172.7010
414.550781 69.586 172.7249
414.916992 69.583 172.7591
415.283203 69.582 172.7992
415.649414 69.584 172.8309
416.015625 69.587 172.8414
416.381836 69.587 172.8312
416.748047 69.583 172.8174
417.114258 69.576 172.8223
417.480469 69.568 172.8579
417.846680 69.563 172.9153
418.212891 69.563 172.9717
418.579102 69.564 173.0070
418.945312 69.565 173.0195
419.311523 69.562 173.0258
419.677734 69.556 173.0463
420.043945 69.551 173.0881
420.410156 69.549 173.1386
420.776367 69.550 173.1759
421.142578 69.551 173.1877
421.508789 69.549 173.1825
421.875000 69.543 173.1841
422.241211 69.535 173.2133
422.607422 69.530 173.2708
422.973633 69.529 173.3350
423.339844 69.534 173.3772
423.706055 69.539 173.3820
424.072266 69.541 173.3577
424.438477 69.538 173.3294
424.804688 69.532 173.3209
425.170898 69.525 173.3394
425.537109 69.520 173.3739
425.903320 69.519 173.4072
426.269531 69.518 173.4295
426.635742 69.517 173.4440
427.001953 69.514 173.4600
427.368164 69.511 173.4824
427.734375 69.510 173.5079
428.100586 69.508 173.5303
428.466797 69.507 173.5481
428.833008 69.504 173.5675
429.199219 69.501 173.5962
429.565430 69.499 173.6340
429.931641 69.500 173.6708
430.297852 69.501 173.6940
430.664062 69.502 173.7001
431.030273 69.501 173.6985
431.396484 69.497 173.7045
431.762695 69.492 173.7265
432.128906 69.490 173.7595
432.495117 69.489 173.7899
432.861328 69.488 173.8088
433.227539 69.486 173.8199
433.593750 69.483 173.8357
433.959961 69.479 173.8658
434.326172 69.477 173.9075
434.692383 69.477 173.9474
435.058594 69.479 173.9725
435.424805 69.480 173.9805
435.791016 69.479 173.9802
436.157227 69.476 173.9841
436.523438 69.472 173.9985
436.889648 69.469 174.0214
437.255859 69.465 174.0475
437.622070 69.462 174.0747
437.988281 69.459 174.1057
438.354492 69.455 174.1437
438.720703 69.453 174.1877
439.086914 69.453 174.2318
439.453125 69.454 174.2686
439.819336 69.456 174.2928
440.185547 69.458 174.3037
440.551758 69.458 174.3036
440.917969 69.456 174.2982
441.284180 69.452 174.2961
441.650391 69.445 174.3075
442.016602 69.439 174.3388
442.382812 69.435 174.3870
442.749023 69.434 174.4377
443.115234 69.437 174.4733
443.481445 69.440 174.4835
443.847656 69.441 174.4733
444.213867 69.438 174.4601
444.580078 69.432 174.4612
444.946289 69.427 174.4825
445.312500 69.423 174.5169
445.678711 69.421 174.5520
446.044922 69.420 174.5803
446.411133 69.420 174.6031
446.777344 69.419 174.6256
447.143555 69.418 174.6494
447.509766 69.418 174.6708
447.875977 69.418 174.6855
448.242188 69.417 174.6957
448.608398 69.414 174.7094
448.974609 69.411 174.7347
449.340820 69.408 174.7722
449.707031 69.408 174.8134
450.073242 69.409 174.8477
450.439453 69.410 174.8701
450.805664 69.410 174.8843
451.171875 69.409 174.8979
451.538086 69.407 174.9157
451.904297 69.405 174.9371
452.270508 69.403 174.9587
452.636719 69.400 174.9802
453.002930 69.397 175.0049
453.369141 69.394 175.0366
453.735352 69.392 175.0737
454.101562 69.392 175.1085
454.467773 69.393 175.1326
454.833984 69.394 175.1429
455.200195 69.393 175.1445
455.566406 69.390 175.1472
455.932617 69.386 175.1585
456.298828 69.383 175.1796
456.665039 69.381 175.2059
457.031250 69.379 175.2319
457.397461 69.378 175.2552
457.763672 69.378 175.2758
458.129883 69.378 175.2938
458.496094 69.378 175.3071
458.862305 69.378 175.3145
459.228516 69.376 175.3182
459.594727 69.373 175.3256
459.960938 69.369 175.3452
460.327148 69.365 175.3799
460.693359 69.364 175.4225
461.059570 69.365 175.4600
461.425781 69.366 175.4821
461.791992 69.366 175.4903
462.158203 69.364 175.4977
462.524414 69.359 175.5192
462.890625 69.355 175.5589
463.256836 69.354 175.6061
463.623047 69.355 175.6428
463.989258 69.357 175.6582
464.355469 69.356 175.6592
464.721680 69.351 175.6659
465.087891 69.345 175.6965
465.454102 69.341 175.7512
465.820312 69.342 175.8109
466.186523 69.346 175.8499
466.552734 69.351 175.8554
466.918945 69.352 175.8369
467.285156 69.348 175.8188
467.651367 69.342 175.8227
468.017578 69.335 175.8529
468.383789 69.332 175.8968
468.750000 69.331 175.9363
469.116211 69.331 175.9629
469.482422 69.330 175.9813
469.848633 69.328 176.0022
470.214844 69.326 176.0312
470.581055 69.325 176.0632
470.947266 69.326 176.0872
471.313477 69.328 176.0967
471.679688 69.327 176.0950
472.045898 69.324 176.0935
472.412109 69.320 176.1033
472.778320 69.315 176.1275
473.144531 69.312 176.1608
473.510742 69.311 176.1940
473.876953 69.311 176.2203
474.243164 69.311 176.2386
474.609375 69.311 176.2524
474.975586 69.310 176.2658
475.341797 69.308 176.2815
475.708008 69.306 176.3002
476.074219 69.304 176.3219
476.440430 69.302 176.3472
476.806641 69.300 176.3772
477.172852 69.298 176.4118
477.539062 69.298 176.4489
477.905273 69.298 176.4837
478.271484 69.300 176.5109
478.637695 69.301 176.5276
479.003906 69.301 176.5365
479.370117 69.298 176.5448
479.736328 69.295 176.5615
480.102539 69.291 176.5915
480.468750 69.289 176.6316
480.834961 69.289 176.6714
481.201172 69.290 176.6987
481.567383 69.292 176.7072
481.933594 69.292 176.7006
482.299805 69.289 176.6914
482.666016 69.283 176.6936
483.032227 69.277 176.7144
483.398438 69.273 176.7502
483.764648 69.271 176.7903
484.130859 69.271 176.8237
484.497070 69.271 176.8468
484.863281 69.271 176.8638
485.229492 69.270 176.8820
485.595703 69.270 176.9046
485.961914 69.270 176.9285
486.328125 69.271 176.9476
486.694336 69.271 176.9603
487.060547 69.270 176.9726
487.426758 69.267 176.9937
487.792969 69.265 177.0278
488.159180 69.266 177.0673
488.525391 69.269 177.0967
488.891602 69.272 177.1044
489.257812 69.272 177.0933
489.624023 69.268 177.0820
489.990234 69.260 177.0927
490.356445 69.253 177.1352
490.722656 69.249 177.1986
491.088867 69.251 177.2581
491.455078 69.254 177.2921
491.821289 69.257 177.2974
492.187500 69.257 177.2887
492.553711 69.253 177.2872
492.919922 69.248 177.3043
493.286133 69.244 177.3358
493.652344 69.242 177.3682
494.018555 69.242 177.3919
494.384766 69.240 177.4088
494.750977 69.237 177.4290
495.117188 69.234 177.4612
495.483398 69.232 177.5035
495.849609 69.233 177.5451
496.215820 69.235 177.5745
496.582031 69.237 177.5891
496.948242 69.238 177.5960
497.314453 69.236 177.6055
497.680664 69.235 177.6226
498.046875 69.234 177.6429
498.413086 69.234 177.6578
498.779297 69.234 177.6630
499.145508 69.231 177.6642
499.511719 69.226 177.6743
499.877930 69.221 177.7039
500.244141 69.217 177.7529
500.610352 69.216 177.8092
500.976562 69.219 177.8558
501.342773 69.223 177.8818
501.708984 69.227 177.8884
502.075195 69.228 177.8859
502.441406 69.227 177.8854
502.807617 69.226 177.8915
503.173828 69.224 177.9015
503.540039 69.223 177.9110
503.906250 69.220 177.9207
504.272461 69.216 177.9362
504.638672 69.212 177.9633
505.004883 69.209 178.0013
505.371094 69.208 178.0423
505.737305 69.208 178.0769
506.103516 69.208 178.1016
506.469727 69.208 178.1210
506.835938 69.206 178.1429
507.202148 69.205 178.1707
507.568359 69.204 178.2002
507.934570 69.204 178.2239
508.300781 69.204 178.2387
508.666992 69.203 178.2496
509.033203 69.201 178.2658
509.399414 69.198 178.2923
509.765625 69.197 178.3248
510.131836 69.197 178.3535
510.498047 69.198 178.3719
510.864258 69.198 178.3838
511.230469 69.196 178.4010
511.596680 69.193 178.4342
511.962891 69.192 178.4828
512.329102 69.195 178.5336
512.695312 69.200 178.5683
513.061523 69.207 178.5760
513.427734 69.210 178.5602
513.793945 69.209 178.5370
514.160156 69.204 178.5258
514.526367 69.197 178.5390
514.892578 69.191 178.5764
515.258789 69.187 178.6269
515.625000 69.186 178.6754
515.991211 69.187 178.7103
516.357422 69.188 178.7283
516.723633 69.187 178.7350
517.089844 69.183 178.7415
517.456055 69.178 178.7580
517.822266 69.173 178.7888
518.188477 69.169 178.8298
518.554688 69.168 178.8711
518.920898 69.169 178.9027
519.287109 69.170 178.9197
519.653320 69.171 178.9252
520.019531 69.169 178.9279
520.385742 69.167 178.9364
520.751953 69.164 178.9556
521.118164 69.162 178.9841
521.484375 69.162 179.0162
521.850586 69.164 179.0447
522.216797 69.166 179.0644
522.583008 69.168 179.0739
522.949219 69.169 179.0766
523.315430 69.167 179.0799
523.681641 69.165 179.0923
524.047852 69.161 179.1187
524.414062 69.160 179.1566
524.780273 69.160 179.1959
525.146484 69.162 179.2246
525.512695 69.163 179.2370
525.878906 69.162 179.2387
526.245117 69.159 179.2439
526.611328 69.153 179.2659
526.977539 69.149 179.3073
527.343750 69.147 179.3574
527.709961 69.148 179.3996
528.076172 69.151 179.4233
528.442383 69.152 179.4313
528.808594 69.150 179.4363
529.174805 69.147 179.4511
529.541016 69.145 179.4790
529.907227 69.144 179.5129
530.273438 69.145 179.5430
530.639648 69.146 179.5638
531.005859 69.148 179.5776
531.372070 69.148 179.5888
531.738281 69.149 179.5994
532.104492 69.149 179.6076
532.470703 69.148 179.6120
532.836914 69.146 179.6161
533.203125 69.142 179.6277
533.569336 69.137 179.6534
533.935547 69.133 179.6935
534.301758 69.130 179.7417
534.667969 69.129 179.7903
535.034180 69.129 179.8354
535.400391 69.130 179.8770
535.766602 69.131 179.9151
536.132812 69.133 179.9465
536.499023 69.136 179.9663
536.865234 69.137 179.9732
537.231445 69.137 179.9732
537.597656 69.134 179.9769
537.963867 69.131 179.9922
538.330078 69.128 -179.9821
538.696289 69.127 -179.9552
539.062500 69.127 -179.9368
539.428711 69.127 -179.9295
539.794922 69.125 -179.9272
540.161133 69.122 -179.9203
540.527344 69.118 -179.9030
540.893555 69.114 -179.8764
541.259766 69.111 -179.8458
541.625977 69.110 -179.8151
541.992188 69.108 -179.7845
542.358398 69.107 -179.7511
542.724609 69.107 -179.7141
543.090820 69.107 -179.6766
543.457031 69.110 -179.6449
543.823242 69.112 -179.6244
544.189453 69.114 -179.6152
544.555664 69.114 -179.6118
544.921875 69.113 -179.6052
545.288086 69.110 -179.5884
545.654297 69.108 -179.5608
546.020508 69.108 -179.5290
546.386719 69.109 -179.5032
546.752930 69.111 -179.4912
547.119141 69.112 -179.4930
547.485352 69.110 -179.5007
547.851562 69.106 -179.5027
548.217773 69.100 -179.4906
548.583984 69.095 -179.4633
548.950195 69.092 -179.4262
549.316406 69.090 -179.3870
549.682617 69.089 -179.3507
550.048828 69.090 -179.3193
550.415039 69.092 -179.2937
550.781250 69.094 -179.2761
551.147461 69.096 -179.2694
551.513672 69.097 -179.2735
551.879883 69.097 -179.2823
552.246094 69.094 -179.2857
552.612305 69.089 -179.2742
552.978516 69.086 -179.2457
553.344727 69.084 -179.2073
553.710938 69.085 -179.1721
554.077148 69.087 -179.1505
554.443359 69.089 -179.1437
554.809570 69.087 -179.1419
555.175781 69.083 -179.1303
555.541992 69.078 -179.0983
555.908203 69.075 -179.0466
556.274414 69.074 -178.9875
556.640625 69.077 -178.9375
557.006836 69.080 -178.9068
557.373047 69.082 -178.8931
557.739258 69.082 -178.8840
558.105469 69.079 -178.8664
558.471680 69.076 -178.8357
558.837891 69.075 -178.7985
559.204102 69.076 -178.7673
559.570312 69.078 -178.7513
559.936523 69.078 -178.7502
560.302734 69.076 -178.7552
560.668945 69.072 -178.7543
561.035156 69.066 -178.7387
561.401367 69.061 -178.7060
561.767578 69.057 -178.6606
562.133789 69.057 -178.6122
562.500000 69.059 -178.5724
562.866211 69.062 -178.5493
563.232422 69.064 -178.5421
563.598633 69.064 -178.5397
563.964844 69.062 -178.5265
564.331055 69.060 -178.4942
564.697266 69.062 -178.4502
565.063477 69.066 -178.4153
565.429688 69.072 -178.4080
565.795898 69.075 -178.4285
566.162109 69.072 -178.4542
566.528320 69.065 -178.4545
566.894531 69.057 -178.4131
567.260742 69.053 -178.3422
567.626953 69.055 -178.2742
567.993164 69.060 -178.2379
568.359375 69.063 -178.2367
568.725586 69.061 -178.2472
569.091797 69.054 -178.2385
569.458008 69.048 -178.1962
569.824219 69.045 -178.1324
570.190430 69.047 -178.0747
570.556641 69.051 -178.0449
570.922852 69.054 -178.0439
571.289062 69.054 -178.0552
571.655273 69.051 -178.0591
572.021484 69.047 -178.0469
572.387695 69.044 -178.0239
572.753906 69.043 -178.0015
573.120117 69.043 -177.9868
573.486328 69.043 -177.9791
573.852539 69.041 -177.9718
574.218750 69.038 -177.9585
574.584961 69.035 -177.9353
574.951172 69.033 -177.9022
575.317383 69.032 -177.8625
575.683594 69.034 -177.8225
576.049805 69.036 -177.7902
576.416016 69.040 -177.7714
576.782227 69.042 -177.7656
577.148438 69.042 -177.7644
577.514648 69.039 -177.7563
577.880859 69.036 -177.7345
578.247070 69.034 -177.7012
578.613281 69.034 -177.6663
578.979492 69.034 -177.6393
579.345703 69.034 -177.6219
579.711914 69.033 -177.6075
580.078125 69.031 -177.5882
580.444336 69.029 -177.5616
580.810547 69.029 -177.5336
581.176758 69.029 -177.5125
581.542969 69.029 -177.5017
581.909180 69.028 -177.4962
582.275391 69.025 -177.4862
582.641602 69.022 -177.4650
583.007812 69.020 -177.4345
583.374023 69.019 -177.4033
583.740234 69.019 -177.3800
584.106445 69.020 -177.3660
584.472656 69.018 -177.3542
584.838867 69.015 -177.3341
585.205078 69.012 -177.2993
585.571289 69.011 -177.2522
585.937500 69.013 -177.2033
586.303711 69.017 -177.1651
586.669922 69.021 -177.1454
587.036133 69.025 -177.1437
587.402344 69.027 -177.1530
587.768555 69.026 -177.1642
588.134766 69.023 -177.1704
588.500977 69.019 -177.1685
588.867188 69.014 -177.1570
589.233398 69.008 -177.1339
589.599609 69.002 -177.0963
589.965820 68.998 -177.0441
590.332031 68.997 -176.9840
590.698242 69.000 -176.9292
591.064453 69.005 -176.8942
591.430664 69.010 -176.8853
591.796875 69.013 -176.8956
592.163086 69.012 -176.9084
592.529297 69.008 -176.9065
592.895508 69.004 -176.8836
593.261719 69.003 -176.8467
593.627930 69.003 -176.8101
593.994141 69.006 -176.7844
594.360352 69.007 -176.7698
594.726562 69.007 -176.7581
595.092773 69.006 -176.7411
595.458984 69.005 -176.7161
595.825195 69.005 -176.6868
596.191406 69.004 -176.6571
596.557617 69.004 -176.6268
596.923828 69.004 -176.5938
597.290039 69.005 -176.5585
597.656250 69.006 -176.5272
598.022461 69.009 -176.5085
598.388672 69.010 -176.5048
598.754883 69.009 -176.5079
599.121094 69.004 -176.5026
599.487305 68.999 -176.4781
599.853516 68.995 -176.4368
600.219727 68.994 -176.3929
600.585938 68.995 -176.3621
600.952148 68.995 -176.3490
601.318359 68.994 -176.3437
601.684570 68.990 -176.3308
602.050781 68.987 -176.3027
602.416992 68.986 -176.2665
602.783203 68.987 -176.2383
603.149414 68.989 -176.2291
603.515625 68.988 -176.2339
603.881836 68.983 -176.2334
604.248047 68.977 -176.2075
604.614258 68.973 -176.1505
604.980469 68.973 -176.0778
605.346680 68.979 -176.0172
605.712891 68.988 -175.9915
606.079102 68.995 -176.0042
606.445312 68.997 -176.0376
606.811523 68.994 -176.0642
